,"""address""","""bathrooms""","""country""","""distance""","""district""","""exterior""","""externalReference""","""floor""","""has360""","""has3DTour""","""hasLift""","""hasPlan""","""hasVideo""","""isParkingSpaceIncludedInPrice""","""latitude""","""longitude""","""municipality""","""neighborhood""","""newDevelopment""","""numPhotos""","""operation""","""price""","""priceByArea""","""propertyCode""","""propertyType""","""province""","""rooms""","""showAddress""","""size""","""status""","""thumbnail""","""title""","""typology""","""url""",":""address""","""newDevelopmentFinished""","""isSmokingAllowed""","""tenantGender""","""tenantNumber""","""parkingSpacePrice""","""hiddenResults""","""itemsPerPage""","""lowerRangePosition""","""numPaginations""","""paginable""","""summary""","""total""","""totalPages"""
4460,"""PaseoSanFranciscodeSales""",4,"""es""","""2720""","""Chamberi""",true,"""SFSales""","""9""",true,false,true,true,false,,40.4400083,-3.7130172,"""Madrid""","""Vallehermoso""",false,38,"""sale""",895000.0,3943.0,"""87550274""","""flat""","""Madrid""",6,false,227.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/f1/78/724507847.jpg""","""PisoenPaseoSanFranciscodeSales""",,"""https://www.idealista.com/inmueble/87550274/""",,,,,,,,,,,,,,
4461,"""NaranjodeBulnes""",7,"""es""","""24437""",,false,"""XV7603""",,true,false,,true,false,true,40.6252019,-3.6118003,"""Ciudalcampo""",,false,41,"""sale""",2390000.0,3187.0,"""81225658""","""chalet""","""Madrid""",6,false,750.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/83/60/602729538.jpg""","""CasaindependienteenNaranjodeBulnes""","""chalet""","""https://www.idealista.com/inmueble/81225658/""",,,,,,,,,,,,,,
4462,"""PaseodelaHabana""",1,"""es""","""5715""","""Chamartin""",true,"""W-02GGJR""","""1""",false,false,true,true,true,,40.4645677,-3.6786307,"""Madrid""","""NuevaEspana""",false,30,"""sale""",499000.0,6397.0,"""86567426""","""flat""","""Madrid""",2,false,78.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/5d/30/696908108.jpg""","""PisoenPaseodelaHabana""",,"""https://www.idealista.com/inmueble/86567426/""",,,,,,,,,,,,,,
4463,"""CalleVelazquez""",2,"""es""","""1619""","""BarriodeSalamanca""",false,"""423449""","""bj""",false,false,true,true,true,,40.4235025,-3.6863289,"""Madrid""","""Recoletos""",false,41,"""sale""",1150000.0,5897.0,"""85617356""","""flat""","""Madrid""",6,false,195.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/c4/2b/669333203.jpg""","""PisoenCalleVelazquez""",,"""https://www.idealista.com/inmueble/85617356/""",,,,,,,,,,,,,,
4464,"""barrioMolinodelaHoz""",5,"""es""","""23459""","""MolinodelaHoz""",false,"""LM133009""",,false,false,,true,true,true,40.5407117,-3.92765,"""LasRozasdeMadrid""","""MolinodelaHoz""",false,37,"""sale""",890000.0,1363.0,"""84727531""","""chalet""","""Madrid""",5,false,653.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/ca/1d/725286491.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/84727531/""",,,,,,,,,,,,,,
4465,"""CalledeJuanelo""",1,"""es""","""795""","""Centro""",true,"""24685""","""1""",false,false,false,true,true,,40.4096613,-3.7049042,"""Madrid""","""Lavapies-Embajadores""",false,25,"""sale""",611600.0,4132.0,"""84405296""","""flat""","""Madrid""",3,false,148.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/1f/66/738472939.jpg""","""PisoenCalledeJuanelo""",,"""https://www.idealista.com/inmueble/84405296/""",,,,,,,,,,,,,,
4466,"""CalleJulioCaroBaroja""",3,"""es""","""10947""","""EncinardelosReyes""",true,"""XV7381""","""bj""",true,false,true,true,false,true,40.5057726,-3.648098,"""LaMoraleja""",,false,38,"""sale""",1050000.0,4953.0,"""37029499""","""duplex""","""Madrid""",3,false,212.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/cb/45/731308037.jpg""","""D\u00faplexenCalleJulioCaroBaroja""","""flat""","""https://www.idealista.com/inmueble/37029499/""",,,,,,,,,,,,,,
4467,"""CalledelaSantisimaTrinidad""",2,"""es""","""2431""","""Chamberi""",false,"""MD5B2V122""","""3""",false,false,true,true,true,,40.4385147,-3.7011956,"""Madrid""","""Trafalgar""",false,33,"""sale""",429000.0,5047.0,"""87826421""","""flat""","""Madrid""",2,false,85.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/a2/e2/731854709.jpg""","""PisoenCalledelaSantisimaTrinidad""",,"""https://www.idealista.com/inmueble/87826421/""",,,,,,,,,,,,,,
4468,"""barrioValdemarin""",3,"""es""","""9024""","""Moncloa""",true,"""AG125953""","""2""",false,false,true,true,true,true,40.4703953,-3.7832262,"""Madrid""","""Valdemarin""",false,23,"""sale""",753000.0,3655.0,"""87424419""","""flat""","""Madrid""",3,false,206.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/b9/f0/720681611.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87424419/""",,,,,,,,,,,,,,
4469,"""barrioValdemarin""",5,"""es""","""7734""","""Moncloa""",false,"""AG142403""",,false,false,,true,true,true,40.4673326,-3.7659305,"""Madrid""","""Valdemarin""",false,41,"""sale""",1680000.0,3792.0,"""87232580""","""chalet""","""Madrid""",4,false,443.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/fc/e9/715367781.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/87232580/""",,,,,,,,,,,,,,
4470,"""barrioValdemarin""",5,"""es""","""7321""","""Moncloa""",false,"""VC19957""",,false,false,,true,true,true,40.4642326,-3.7631305,"""Madrid""","""Valdemarin""",false,40,"""sale""",1680000.0,3981.0,"""85571278""","""chalet""","""Madrid""",5,false,422.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/9e/64/716341031.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/85571278/""",,,,,,,,,,,,,,
4471,"""barrioCondeOrgaz-Piovera""",5,"""es""","""7374""","""Hortaleza""",false,"""5432""",,false,false,,true,true,,40.4608696,-3.6382412,"""Madrid""","""CondeOrgaz-Piovera""",false,44,"""sale""",1850000.0,2450.0,"""84760236""","""chalet""","""Madrid""",5,false,755.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/5c/9e/646134748.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/84760236/""",,,,,,,,,,,,,,
4472,"""LaMoraleja""",6,"""es""","""14408""","""LaMoraleja""",false,"""XV7285""",,false,false,,true,true,true,40.5242748,-3.608275,"""LaMoraleja""",,false,54,"""sale""",2600000.0,6118.0,"""39616895""","""chalet""","""Madrid""",5,false,425.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/62/4d/263247607.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/39616895/""",,,,,,,,,,,,,,
4473,"""SanFidel",1,"""es""","""5274""","""CiudadLineal""",true,"""34453""","""2""",true,false,false,true,true,,40.4262793,-3.6422262,"""Madrid""","""PuebloNuevo""",false,39,"""sale""",169900.0,3089.0,"""88131340""","""flat""","""Madrid""",2,true,55.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/b1/05/739394467.jpg""","""PisoenSanFidel",,"""https://www.idealista.com/inmueble/88131340/""",,,,,,,,,,,,,,
4474,"""barrioCuatroCaminos""",2,"""es""","""4011""","""Tetuan""",true,"""RF143799""","""5""",true,false,true,true,false,true,40.452766,-3.701871,"""Madrid""","""CuatroCaminos""",false,29,"""sale""",590000.0,4609.0,"""87770614""","""flat""","""Madrid""",3,false,128.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/c6/36/730511643.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/87770614/""",,,,,,,,,,,,,,
4475,"""CalleHonduras""",4,"""es""","""21129""","""LasAmericas""",false,"""XTV-5091PV-AF""",,false,false,,true,true,true,40.2315041,-3.7591329,"""Parla""",,false,45,"""sale""",324990.0,1016.0,"""86760147""","""chalet""","""Madrid""",5,false,320.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/d5/84/706799535.jpg""","""ChaletenCalleHonduras""",,"""https://www.idealista.com/inmueble/86760147/""",,,,,,,,,,,,,,
4476,"""CalledeFuencarral""",2,"""es""","""1258""","""Centro""",true,,"""1""",true,false,false,true,false,,40.4278254,-3.700541,"""Madrid""","""Chueca-Justicia""",false,42,"""sale""",500000.0,3521.0,"""86732755""","""flat""","""Madrid""",3,false,142.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/6e/78/701317270.jpg""","""PisoenCalledeFuencarral""",,"""https://www.idealista.com/inmueble/86732755/""",,,,,,,,,,,,,,
4477,"""barrioGuindalera""",4,"""es""","""3529""","""BarriodeSalamanca""",true,"""W-028V7U""","""6""",false,false,true,true,true,,40.4343216,-3.6685676,"""Madrid""","""Guindalera""",false,35,"""sale""",1740000.0,4677.0,"""85696846""","""penthouse""","""Madrid""",3,false,372.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/56/61/673030372.jpg""","""Atico""","""flat""","""https://www.idealista.com/inmueble/85696846/""",,,,,,,,,,,,,,
4478,"""CalledelPlanetaSaturno""",2,"""es""","""21555""","""ParlaEste""",true,"""9312PV-F""","""2""",true,false,true,true,false,true,40.2266546,-3.7534377,"""Parla""",,false,41,"""sale""",169900.0,1788.0,"""87902128""","""flat""","""Madrid""",3,false,95.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/ec/f2/733923444.jpg""","""PisoenCalledelPlanetaSaturno""",,"""https://www.idealista.com/inmueble/87902128/""",,,,,,,,,,,,,,
4479,"""PaseodelaCastellana""",4,"""es""","""4322""","""Chamartin""",true,"""DS-P22225""","""14""",true,false,true,true,true,true,40.454325,-3.6904014,"""Madrid""","""Bernabeu-Hispanoamerica""",false,62,"""sale""",1575000.0,7759.0,"""88074285""","""flat""","""Madrid""",4,false,203.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/6f/36/737925489.jpg""","""PisoenPaseodelaCastellana""",,"""https://www.idealista.com/inmueble/88074285/""",,,,,,,,,,,,,,
4480,"""barrioCondeOrgaz-Piovera""",5,"""es""","""6843""","""Hortaleza""",false,"""YM143305""",,true,false,,true,true,true,40.4538049,-3.6387381,"""Madrid""","""CondeOrgaz-Piovera""",false,27,"""sale""",1980000.0,3443.0,"""87698335""","""chalet""","""Madrid""",4,false,575.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/27/08/728761455.jpg""","""Casaindependiente""","""chalet""","""https://www.idealista.com/inmueble/87698335/""",,,,,,,,,,,,,,
4481,"""VIOLIN""",2,"""es""","""7912""","""CiudadLineal""",true,"""CL141021""","""2""",true,false,true,false,true,,40.4821724,-3.6666248,"""Madrid""","""Costillares""",false,31,"""sale""",360000.0,3711.0,"""86830283""","""flat""","""Madrid""",2,false,97.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/88/a3/704080412.jpg""","""PisoenVIOLIN""",,"""https://www.idealista.com/inmueble/86830283/""",,,,,,,,,,,,,,
4482,"""barrioCostillares""",2,"""es""","""7149""","""CiudadLineal""",true,"""CL138142""","""1""",true,false,true,true,true,false,40.4748488,-3.6671995,"""Madrid""","""Costillares""",false,49,"""sale""",650000.0,3757.0,"""85913128""","""flat""","""Madrid""",4,false,173.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/ce/5f/720289382.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/85913128/""",,,,,,35000.0,,,,,,,,
4483,"""barrioRecoletos""",3,"""es""","""1751""","""BarriodeSalamanca""",false,"""VM1902046""","""3""",false,false,true,true,true,,40.425577,-3.686161,"""Madrid""","""Recoletos""",false,26,"""sale""",1390000.0,10859.0,"""84477645""","""flat""","""Madrid""",2,false,128.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/3d/3d/640172289.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/84477645/""",,,,,,,,,,,,,,
4484,"""barrioAlmagro""",2,"""es""","""1736""","""Chamberi""",false,"""VM1911047""","""3""",false,false,true,true,true,,40.4290729,-3.690735,"""Madrid""","""Almagro""",false,24,"""sale""",1500000.0,6329.0,"""88159586""","""flat""","""Madrid""",4,false,237.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/aa/8c/740203698.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/88159586/""",,,,,,,,,,,,,,
4485,"""barrioNuevosMinisterios-RiosRosas""",2,"""es""","""2957""","""Chamberi""",true,"""VM1803007""","""2""",false,false,true,true,true,,40.4432977,-3.7031602,"""Madrid""","""NuevosMinisterios-RiosRosas""",false,25,"""sale""",680000.0,4789.0,"""39822810""","""flat""","""Madrid""",3,false,142.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/52/a9/267437957.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/39822810/""",,,,,,,,,,,,,,
4486,"""barrioCondeOrgaz-Piovera""",4,"""es""","""6720""","""Hortaleza""",true,"""VP18075""","""2""",true,false,true,true,false,true,40.4564879,-3.6434683,"""Madrid""","""CondeOrgaz-Piovera""",false,41,"""sale""",1500000.0,6667.0,"""88083403""","""flat""","""Madrid""",4,false,225.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/e7/3e/739785500.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/88083403/""",,,,,,,,,,,,,,
4487,"""barrioHuertas-Cortes""",2,"""es""","""660""","""Centro""",true,"""VM1912019""","""3""",false,false,true,true,true,true,40.4157193,-3.6955549,"""Madrid""","""Huertas-Cortes""",false,53,"""sale""",1200000.0,8219.0,"""88038241""","""flat""","""Madrid""",3,false,146.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/a0/40/737064898.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/88038241/""",,,,,,,,,,,,,,
4488,"""barrioZonanorte""",2,"""es""","""9944""","""Zonanorte""",true,"""AG145192""","""2""",false,false,true,true,true,true,40.45748,-3.80783,"""PozuelodeAlarcon""","""Zonanorte""",false,30,"""sale""",520000.0,4127.0,"""88029637""","""flat""","""Madrid""",3,false,126.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/0a/e0/737948723.jpg""","""Piso""",,"""https://www.idealista.com/inmueble/88029637/""",,,,,,,,,,,,,,
4489,"""CalledelAlcaldeSainzdeBaranda",1,"""es""","""2155""","""Retiro""",true,"""BFP-V556""","""1""",true,true,true,true,false,,40.4168871,-3.6777937,"""Madrid""","""Ibiza""",false,30,"""sale""",435000.0,5305.0,"""88006304""","""flat""","""Madrid""",2,true,82.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/22/24/736277770.jpg""","""PisoenCalledelAlcaldeSainzdeBaranda",,"""https://www.idealista.com/inmueble/88006304/""",,,,,,,,,,,,,,
4490,"""CalleAgustindeBetancourt",2,"""es""","""3258""","""Chamberi""",true,"""DS-P22218""",,true,false,true,true,true,,40.4453758,-3.6953194,"""Madrid""","""NuevosMinisterios-RiosRosas""",false,49,"""sale""",435000.0,4265.0,"""87919285""","""flat""","""Madrid""",3,true,102.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/4f/bb/734266392.jpg""","""PisoenCalleAgustindeBetancourt",,"""https://www.idealista.com/inmueble/87919285/""",,,,,,,,,,,,,,
4491,"""CalledeFernanflor",1,"""es""","""608""","""Centro""",true,"""7892""","""5""",true,false,true,true,false,,40.4164846,-3.6960625,"""Madrid""","""Huertas-Cortes""",false,45,"""sale""",799000.0,7683.0,"""87389638""","""penthouse""","""Madrid""",2,true,104.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/48/f3/719639568.jpg""","""AticoenCalledeFernanflor","""flat""","""https://www.idealista.com/inmueble/87389638/""",,,,,,,,,,,,,,
4492,"""LagoSalado",1,"""es""","""5936""","""CiudadLineal""",true,"""33538""","""1""",true,false,false,true,true,,40.4346626,-3.637207,"""Madrid""","""PuebloNuevo""",false,79,"""sale""",175900.0,3141.0,"""87089116""","""flat""","""Madrid""",2,true,56.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/f2/6f/711073381.jpg""","""PisoenLagoSalado",,"""https://www.idealista.com/inmueble/87089116/""",,,,,,,,,,,,,,
4493,"""CalledeServandoBatanero",1,"""es""","""4863""","""CiudadLineal""",true,"""6623""","""2""",true,false,false,true,true,,40.429428,-3.6482843,"""Madrid""","""Ventas""",false,57,"""sale""",179900.0,3213.0,"""86705374""","""flat""","""Madrid""",2,true,56.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/ba/7c/700539484.jpg""","""PisoenCalledeServandoBatanero",,"""https://www.idealista.com/inmueble/86705374/""",,,,,,,,,,,,,,
4494,"""CalleCarolinaCoronado",1,"""es""","""5048""","""CiudadLineal""",true,"""33035""","""1""",true,false,false,true,true,,40.4300058,-3.6462317,"""Madrid""","""Ventas""",false,83,"""sale""",194900.0,2707.0,"""86693811""","""flat""","""Madrid""",3,true,72.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/59/29/700234187.jpg""","""PisoenCalleCarolinaCoronado",,"""https://www.idealista.com/inmueble/86693811/""",,,,,,,,,,,,,,
4495,"""CallePedroAntoniodeAlarcon",1,"""es""","""5202""","""CiudadLineal""",true,"""7037""","""2""",true,false,false,true,true,,40.4265675,-3.6431764,"""Madrid""","""PuebloNuevo""",false,61,"""sale""",169900.0,2832.0,"""86379504""","""flat""","""Madrid""",2,true,60.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/e3/b7/691390607.jpg""","""PisoenCallePedroAntoniodeAlarcon",,"""https://www.idealista.com/inmueble/86379504/""",,,,,,,,,,,,,,
4496,"""CalleNuestraSenoradelVillar",1,"""es""","""4413""","""CiudadLineal""",true,"""13699""","""3""",true,false,false,true,true,,40.4240985,-3.6520229,"""Madrid""","""Ventas""",false,55,"""sale""",174900.0,2915.0,"""86347502""","""flat""","""Madrid""",2,true,60.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/af/97/690630068.jpg""","""PisoenCalleNuestraSenoradelVillar",,"""https://www.idealista.com/inmueble/86347502/""",,,,,,,,,,,,,,
4497,"""CalleReinaMercedes",3,"""es""","""3851""","""Tetuan""",true,"""MD1C1V130""","""2""",false,false,true,true,true,,40.4512003,-3.6991686,"""Madrid""","""CuatroCaminos""",false,43,"""sale""",530000.0,4492.0,"""86101074""","""flat""","""Madrid""",4,true,118.0,"""renew""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/e1/4e/683550331.jpg""","""PisoenCalleReinaMercedes",,"""https://www.idealista.com/inmueble/86101074/""",,,,,,,,,,,,,,
4498,"""CalleGomezdeAvellaneda",1,"""es""","""5700""","""CiudadLineal""",true,"""32154""","""2""",true,false,false,true,true,,40.4347585,-3.6402207,"""Madrid""","""PuebloNuevo""",false,45,"""sale""",149900.0,2998.0,"""85850077""","""flat""","""Madrid""",2,true,50.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/7f/91/676959008.jpg""","""PisoenCalleGomezdeAvellaneda",,"""https://www.idealista.com/inmueble/85850077/""",,,,,,,,,,,,,,
4499,"""CalleNuestraSenoradelVillar",1,"""es""","""4368""","""CiudadLineal""",true,"""29395""","""1""",true,false,false,true,true,,40.4226335,-3.6522297,"""Madrid""","""Ventas""",false,53,"""sale""",159900.0,2907.0,"""85546433""","""flat""","""Madrid""",2,true,55.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/93/39/665956465.jpg""","""PisoenCalleNuestraSenoradelVillar",,"""https://www.idealista.com/inmueble/85546433/""",,,,,,,,,,,,,,
4500,"""CalledeVillanueva",1,"""es""","""1283""","""BarriodeSalamanca""",false,"""422361""","""4""",true,false,true,true,false,,40.4229808,-3.6905332,"""Madrid""","""Recoletos""",false,40,"""sale""",490000.0,6447.0,"""39152313""","""flat""","""Madrid""",1,true,76.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/a3/27/255067585.jpg""","""PisoenCalledeVillanueva",,"""https://www.idealista.com/inmueble/39152313/""",,,,,,,,,,,,,,
4501,"""PaseodelaHabana""",1,"""es""","""3900""","""Chamartin""",true,"""DS-P22219""","""4""",true,false,true,true,true,,40.4502613,-3.6898456,"""Madrid""","""ElViso""",false,37,"""sale""",445000.0,8558.0,"""87888148""","""flat""","""Madrid""",1,false,52.0,"""good""","""https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/79/7f/733464736.jpg""","""PisoenPaseodelaHabana""",,"""https://www.idealista.com/inmueble/87888148/""",,,,,,,,,,,,,,
